Waterbody OGF ID,Zone Number,Waterbody Description,Waterbody Description French,Species,Species French,Season,Season French,Size Limit Only,Size Limit Only French,Limit,Limit French,Bait Restriction,Bait Restriction French,Gear Restriction,Gear Restriction French,Impounding Device Restriction,Impounding Device Restriction French,Time of Day Restriction,Time of Day Restriction French,Special Licence Tag,Special Licence Tag French,General Catch and Possession Restriction,General Catch and Possession Restriction French,Effective Date,Expiry Date
125209295,11,Lake Nipissing - including the waters of the French River from the Chaudière and the Little Chaudière dams to Lake Nipissing; the west bay of Lake Nipissing in Haddo Township; the northwest bay of Lake Nipissing to the falls of MacPherson Creek; the Sturg,Lac Nipissing- comprend les eaux de la rivière des Français depuis les barrages Chaudière et Little Chaudière jusqu’au lac Nipissing; la baie ouest du lac Nipissing dans le canton de Haddo; de la baie nord-ouest du lac Nipissing jusqu’aux chutes du ruisse,Northern Pike,Grand brochet,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"C - 2, not more than 1 greater than 61 cm (24 in.), none greater than 86 cm (33.9 in.)","C - 2, un seul dépassant 61 cm (24 po), aucun ne dépassant 86 cm (33,9 po)",,,,,,,,,,,,,01/01/2022,12/31/2022
125209295,11,Lake Nipissing - including the waters of the French River from the Chaudière and the Little Chaudière dams to Lake Nipissing; the west bay of Lake Nipissing in Haddo Township; the northwest bay of Lake Nipissing to the falls of MacPherson Creek; the Sturg,Lac Nipissing- comprend les eaux de la rivière des Français depuis les barrages Chaudière et Little Chaudière jusqu’au lac Nipissing; la baie ouest du lac Nipissing dans le canton de Haddo; de la baie nord-ouest du lac Nipissing jusqu’aux chutes du ruisse,Northern Pike,Grand brochet,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"S - 4, not more than 1 greater than 61 cm (24 in.), none greater than 86 cm (33.9 in.)","S - 4, un seul dépassant 61 cm (24 po), aucun ne dépassant 86 cm (33,9 po)",,,,,,,,,,,,,01/01/2022,12/31/2022
125209292,11,Klock Lake - Klock Twp.,Lac Klock - canton de Klock,,,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Live fish may not be used as bait or possessed for use as bait,La possession et l’utilisation de poissons vivants comme appâts sont interdites.,,,,,,,,,,,01/01/2022,12/31/2022
125209288,11,Jimmie Lake - McAuslan Twp.,Lac Jimmie - canton de McAuslan,,,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Live fish may not be used as bait or possessed for use as bait,La possession et l’utilisation de poissons vivants comme appâts sont interdites.,,,,,,,,,,,01/01/2022,12/31/2022
125209287,11,Green Lake - Parkman Twp.,Lac Green - canton de Parkman,Brook Trout,Omble de fontaine,May 1 - Sept. 30,1er mai et le 30 sept.,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Live fish may not be used as bait or possessed for use as bait,La possession et l’utilisation de poissons vivants comme appâts sont interdites.,,,,,,,,,,,01/01/2022,12/31/2022
125209285,11,"French River and French River Provincial Park - waters lying south of the Five Finger Rapids, and west of the Chaudière Dam downstream to the Hwy. 69 bridge including Wolseley Bay, the North Channel of the French River, 18 Mile Bay, Ranger Bay and Dry Pin","Rivière des Français et parc provincial de la rivière des Français - les eaux situées au sud des rapides Five Finger et à l’ouest du barrage Chaudière, en aval jusqu’au pont de la route 69, y compris la baie Wolseley, le chenal Nord de la rivière des Fran",Walleye and Sauger or any combination,"Doré jaune et doré noir, ou toutes combinaisons",Jan.1 - Mar. 31 & 3rd Sat. in May - Dec. 31,"1er janv. et le 31 mars, et du 3e samedi de mai au 31 déc.",No size limits,Aucune limite de taille,"S - 4 - none between 40 - 60 cm (15.7 - 23.6 in.), not more than 1 greater than 60 cm (23.6 in.)","S - 4 - aucun entre 40-60 cm (15,7-23,6 po) et un seul mesurant plus de 60 cm (23.6 po)",,,,,,,,,,,,,01/01/2022,12/31/2022
125209480,15,Scott Lake - Peck Twp.,Lac Scott - canton de Peck,Brook Trout,Omble de fontaine,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,S - 2,S - 2,Only artificial lures may be used,Seuls les appâts artificiels sont permis.,,,,,,,,,,,01/01/2022,12/31/2022
125209295,11,Lake Nipissing - including the waters of the French River from the Chaudière and the Little Chaudière dams to Lake Nipissing; the west bay of Lake Nipissing in Haddo Township; the northwest bay of Lake Nipissing to the falls of MacPherson Creek; the Sturg,Lac Nipissing- comprend les eaux de la rivière des Français depuis les barrages Chaudière et Little Chaudière jusqu’au lac Nipissing; la baie ouest du lac Nipissing dans le canton de Haddo; de la baie nord-ouest du lac Nipissing jusqu’aux chutes du ruisse,All Species,Toutes les espèces,Closed to all species from Mar. 16 - Fri. before 3rd Sat. in May & Dec. 1 - Dec. 31,"Pêche fermée pour toutes les espèces entre le 16 mars et le vendredi avant le 3e samedi de mai, et du 1er déc. au 31 déc.",No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,,,,,,,,,,,,,01/01/2022,12/31/2022
125209233,10,"McGovern Lake (47°05'45""N., 84°20'30""W.) - Olsen Township","Lac McGovern (47° 05' 45""N., 84° 20' 30""O.) - canton d'Olsen",Brook Trout,Omble de fontaine,Feb. 15 - Mar. 15 & 3rd Sat. in May - Sept. 30,"15 mars, et du 3e samedi de mai au 30 sept.",No size limits,Aucune limite de taille,"C - 1, not more than 1 greater than 40 cm (15.7 in.)","C - 1, un seul dépassant 40 cm (15,7 po)",,,,,,,,,,,,,01/01/2022,12/31/2022
125209460,15,Peyton Lake - Joly and Paxton Twps.,Lac Peyton - cantons de Joly et Paxton,,,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Live fish may not be used as bait or possessed for use as bait,La possession et l’utilisation de poissons vivants comme appâts sont interdites.,,,,,,,,,,,01/01/2022,12/31/2022
127729759,11,Lake Temagami.,Lac Temagami.,Lake Whitefish,Grand corégone,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,S - 25,S - 25,Only live or dead baitfish less than 13 cm (5.1 in.) in length may be used as bait,"Seuls des poissons morts ou vivants de moins de 13 cm (5,1 po) peuvent être utilisés comme appât.",,,,,,,,,,,01/01/2022,12/31/2022
125209475,15,Roger Lake - Livingstone Twp.,Lac Roger - canton de Livingstone,,,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Live fish may not be used as bait or possessed for use as bait,La possession et l’utilisation de poissons vivants comme appâts sont interdites.,,,,,,,,,,,01/01/2022,12/31/2022
127729759,11,Lake Temagami.,Lac Temagami.,Lake Trout,Touladi,from the day after Labour Day to September 30,du jour suivant la fête du Travail jusqu’au 30 septembre,No size limits,Aucune limite de taille,S - 0,S - 0,Only live or dead baitfish less than 13 cm (5.1 in.) in length may be used as bait,"Seuls des poissons morts ou vivants de moins de 13 cm (5,1 po) peuvent être utilisés comme appât.",,,,,,,,,,,01/01/2022,12/31/2022
125209483,15,"Shoelace Lake (45°12'38""N., 78°45'19""W.) - Sherborne Township","Lac Shoelace (45° 12' 38""N., 78° 45' 19""O.) - canton de Sherborne",,,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Live fish may not be used as bait or possessed for use as bait,La possession et l’utilisation de poissons vivants comme appâts sont interdites.,,,,,,,,,,,01/01/2022,12/31/2022
125209456,15,Paisley Lake - Joly Twp.,Lac Paisley - canton de Joly,,,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Live fish may not be used as bait or possessed for use as bait,La possession et l’utilisation de poissons vivants comme appâts sont interdites.,,,,,,,,,,,01/01/2022,12/31/2022
125209253,10,"Stouffer Lake (47°04'07""N., 80°40'59""W.) - Turner Township","Lac Stouffer (47° 04' 07""N., 80° 40' 59""O.) - canton de Turner",Lake Trout,Touladi,Closed all year,Pêche fermée toute l‘année,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,,,,,,,,,,,,,01/01/2022,12/31/2022
125209248,10,"Spanish River - downstream from the Dam at Espanola, including Gagans Pond.","Rivière Spanish - en aval depuis le barrage à Espanola, incluant l’étang Gagans.",Muskellunge,Maskinongé,Closed all year,Pêche fermée toute l‘année,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,,,,,,,,,,,,,01/01/2022,12/31/2022
125209244,10,"Neault Lake (47°12'38""N., 80°59'14""W.) - Valin Township","Lac Neault (47° 12' 38""N., 80° 59' 14""O.) - canton de Valin",Lake Trout,Touladi,Feb. 15 - Mar. 15 & 3rd Sat. in May - Labour Day,"15 févr. et le 15 mars, et du 3e samedi de mai à la fête du Travail",No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,,,,,,,,,,,,,01/01/2022,12/31/2022
125209234,10,"Meteor Lake (47°18'09""N., 81°23'55""W.) - Beulah Township","Lac Meteor (47° 18' 09""N., 81° 23' 55""O.) - canton de Beulah",Lake Trout,Touladi,Feb. 15 - Mar. 15 & 3rd Sat. in May - Labour Day,"15 mars, et du 3e samedi de mai à la fête du Travail",No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,,,,,,,,,,,,,01/01/2022,12/31/2022
125209463,15,Pine Lake - Butt Twp.,Lac Pine - canton de Butt,,,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,Live fish may not be used as bait or possessed for use as bait,La possession et l’utilisation de poissons vivants comme appâts sont interdites.,,,,,,,,,,,01/01/2022,12/31/2022
125209233,10,"McGovern Lake (47°05'45""N., 84°20'30""W.) - Olsen Township","Lac McGovern (47° 05' 45""N., 84° 20' 30""O.) - canton d'Olsen",Brook Trout,Omble de fontaine,Feb. 15 - Mar. 15 & 3rd Sat. in May - Sept. 30,"15 mars, et du 3e samedi de mai au 30 sept.",No size limits,Aucune limite de taille,"S - 2, not more than 1 greater than 40 cm (15.7 in.)","S - 2, un seul dépassant 40 cm (15,7 po)",,,,,,,,,,,,,01/01/2022,12/31/2022
127729759,11,Lake Temagami.,Lac Temagami.,Lake Trout,Touladi,from the day after Labour Day to September 30,du jour suivant la fête du Travail jusqu’au 30 septembre,No size limits,Aucune limite de taille,C - 0,C - 0,Only live or dead baitfish less than 13 cm (5.1 in.) in length may be used as bait,"Seuls des poissons morts ou vivants de moins de 13 cm (5,1 po) peuvent être utilisés comme appât.",,,,,,,,,,,01/01/2022,12/31/2022
125209231,10,"Maquon Lake (47°41'58""N., 84°38'47""W.) - Stone Township","Lac Maquon (47° 41' 58""N., 84° 38' 47""O.) - canton de Stone",Brook Trout,Omble de fontaine,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"C - 1, not more than 1 greater than 40 cm (15.7 in.)","C - 1, un seul dépassant 40 cm (15,7 po)",,,,,,,,,,,,,01/01/2022,12/31/2022
125209231,10,"Maquon Lake (47°41'58""N., 84°38'47""W.) - Stone Township","Lac Maquon (47° 41' 58""N., 84° 38' 47""O.) - canton de Stone",Brook Trout,Omble de fontaine,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,No size limits,Aucune limite de taille,"S - 2, not more than 1 greater than 40 cm (15.7 in.)","S - 2, un seul dépassant 40 cm (15,7 po)",,,,,,,,,,,,,01/01/2022,12/31/2022
125209230,10,Manitoulin Island - inland waters including Cockburn Island. (Check exceptions to Zone 10 regulations for lake specific restrictions).,"Île Manitoulin - les eaux à l’intérieur des terres, incluant l’île Cockburn, et excluant le lac Wolsey et la baie South. Vérifiez les Exceptions, zone 10, pour les restrictions spécifiques s’appliquant au lac Wolsey.",Yellow Perch,Perchaude,Jan. 1 - Mar. 31 & 3rd Sat. in May - Dec. 31,"1er janv. et le 31 mars, et du 3e samedi de mai au 31 déc.",No size limits,Aucune limite de taille,S - 50,S - 50,,,,,,,,,,,,,01/01/2022,12/31/2022
125209230,10,Manitoulin Island - inland waters including Cockburn Island. (Check exceptions to Zone 10 regulations for lake specific restrictions).,"Île Manitoulin - les eaux à l’intérieur des terres, incluant l’île Cockburn, et excluant le lac Wolsey et la baie South. Vérifiez les Exceptions, zone 10, pour les restrictions spécifiques s’appliquant au lac Wolsey.",Yellow Perch,Perchaude,Jan. 1 - Mar. 31 & 3rd Sat. in May - Dec. 31,"1er janv. et le 31 mars, et du 3e samedi de mai au 31 déc.",No size limits,Aucune limite de taille,C - 25,C - 25,,,,,,,,,,,,,01/01/2022,12/31/2022
125209230,10,Manitoulin Island - inland waters including Cockburn Island. (Check exceptions to Zone 10 regulations for lake specific restrictions).,"Île Manitoulin - les eaux à l’intérieur des terres, incluant l’île Cockburn, et excluant le lac Wolsey et la baie South. Vérifiez les Exceptions, zone 10, pour les restrictions spécifiques s’appliquant au lac Wolsey.",Yellow Perch,Perchaude,Jan. 1 - Mar. 31 & 3rd Sat. in May - Dec. 31,"1er janv. et le 31 mars, et du 3e samedi de mai au 31 déc.",No size limits,Aucune limite de taille,C - 12 in one day,C - 12 par jour,,,,,,,,,,,,,01/01/2022,12/31/2022
125209230,10,Manitoulin Island - inland waters including Cockburn Island. (Check exceptions to Zone 10 regulations for lake specific restrictions).,"Île Manitoulin - les eaux à l’intérieur des terres, incluant l’île Cockburn, et excluant le lac Wolsey et la baie South. Vérifiez les Exceptions, zone 10, pour les restrictions spécifiques s’appliquant au lac Wolsey.",Yellow Perch,Perchaude,Jan. 1 - Mar. 31 & 3rd Sat. in May - Dec. 31,"1er janv. et le 31 mars, et du 3e samedi de mai au 31 déc.",No size limits,Aucune limite de taille,S - 25 in one day,S - 25 par jour,,,,,,,,,,,,,01/01/2022,12/31/2022
125209230,10,Manitoulin Island - inland waters including Cockburn Island. (Check exceptions to Zone 10 regulations for lake specific restrictions).,"Île Manitoulin - les eaux à l’intérieur des terres, incluant l’île Cockburn, et excluant le lac Wolsey et la baie South. Vérifiez les Exceptions, zone 10, pour les restrictions spécifiques s’appliquant au lac Wolsey.",Northern Pike,Grand brochet,Jan. 1 - Mar. 31 & 3rd Sat. in May - Dec. 31,"1er janv. et le 31 mars, et du 3e samedi de mai au 31 déc.",No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,,,,,,,,,,,,,01/01/2022,12/31/2022
125209230,10,Manitoulin Island - inland waters including Cockburn Island. (Check exceptions to Zone 10 regulations for lake specific restrictions).,"Île Manitoulin - les eaux à l’intérieur des terres, incluant l’île Cockburn, et excluant le lac Wolsey et la baie South. Vérifiez les Exceptions, zone 10, pour les restrictions spécifiques s’appliquant au lac Wolsey.",Rainbow Trout,Truite arc-enciel,4th Sat. in Apr. - Dec. 31,4e samedi d’avril et le 31 déc.,No size limits,Aucune limite de taille,Refer to zone-wide seasons and limits,Reportez-vous à Saisons et limites de zone,,,,,,,,,,,,,01/01/2022,12/31/2022
